county,rep_unit,total,rep,dem,year,office
CLARK,CITY OF NEILLSVILLE WARD 5,138,71,64,2012,president
CLARK,"CITY OF OWEN WARD 1, 2 & 3",421,185,232,2012,president
CLARK,CITY OF STANLEY WARD 5,1,0,1,2012,president
CLARK,"CITY OF THORP WARD 1, 2, 3,& 4",760,359,388,2012,president
COLUMBIA,TOWN OF ARLINGTON WARD 1,494,211,276,2012,president
COLUMBIA,TOWN OF CALEDONIA WARDS 1 & 2,879,389,485,2012,president
COLUMBIA,TOWN OF COLUMBUS WARD 1,376,200,174,2012,president
COLUMBIA,TOWN OF COURTLAND WARD 1,260,169,89,2012,president
COLUMBIA,TOWN OF DEKORRA WARDS 1 - 3,1482,696,769,2012,president
COLUMBIA,TOWN OF FORT WINNEBAGO WARD 1,554,263,280,2012,president
COLUMBIA,TOWN OF FOUNTAIN PRAIRIE WARDS 1 - 2,525,223,293,2012,president
COLUMBIA,TOWN OF HAMPDEN WARD 1,355,182,169,2012,president
COLUMBIA,TOWN OF LEEDS WARDS 1 & 2,511,244,259,2012,president
COLUMBIA,TOWN OF LEWISTON WARDS 1 & 2,688,307,379,2012,president
COLUMBIA,TOWN OF LODI WARDS 1 - 5,1992,934,1044,2012,president
COLUMBIA,TOWN OF LOWVILLE WARDS 1 & 2,657,300,350,2012,president
COLUMBIA,TOWN OF MARCELLON WARDS 1 & 2,561,267,289,2012,president
COLUMBIA,TOWN OF NEWPORT WARD 1,398,175,219,2012,president
COLUMBIA,TOWN OF OTSEGO WARD 1,398,179,213,2012,president
COLUMBIA,TOWN OF PACIFIC WARDS 1 - 4,1676,796,867,2012,president
COLUMBIA,TOWN OF RANDOLPH WARD 1,423,318,101,2012,president
COLUMBIA,TOWN OF SCOTT WARD 1,370,213,155,2012,president
COLUMBIA,TOWN OF SPRINGVALE WARDS 1 & 2,294,143,149,2012,president
COLUMBIA,TOWN OF WEST POINT WARDS 1 - 3,1266,560,695,2012,president
COLUMBIA,TOWN OF WYOCENA WARDS 1 & 2,957,422,531,2012,president
COLUMBIA,VILLAGE OF ARLINGTON WARD 1,481,207,271,2012,president
COLUMBIA,VILLAGE OF CAMBRIA WARD 1,378,154,218,2012,president
COLUMBIA,VILLAGE OF DOYLESTOWN WARD 1,142,49,90,2012,president
COLUMBIA,VILLAGE OF FALL RIVER WARDS 1 & 2,838,337,492,2012,president
COLUMBIA,VILLAGE OF FRIESLAND WARD 1,179,124,54,2012,president
COLUMBIA,VILLAGE OF PARDEEVILLE WARDS 1-3,1105,448,648,2012,president
COLUMBIA,VILLAGE OF POYNETTE WARDS 1-4,1315,448,847,2012,president
COLUMBIA,VILLAGE OF RANDOLPH WARD 3,254,146,106,2012,president
COLUMBIA,VILLAGE OF RIO WARD 1 - 2,548,175,359,2012,president
COLUMBIA,VILLAGE OF WYOCENA WARD 1,361,141,215,2012,president
COLUMBIA,CITY OF COLUMBUS WARDS 1-8,2737,1045,1648,2012,president
COLUMBIA,CITY OF LODI WARDS 1 - 6,1668,589,1065,2012,president
COLUMBIA,"CITY OF PORTAGE WARDS 1,9,10",1426,539,868,2012,president
COLUMBIA,"CITY OF PORTAGE WARDS 2,3,5",1391,439,929,2012,president
COLUMBIA,"CITY OF PORTAGE WARDS 4,6,7,8",1435,519,900,2012,president
COLUMBIA,CITY OF WISCONSIN DELLS WARDS 1 - 3 & 6,1172,475,679,2012,president
CRAWFORD,TOWN OF BRIDGEPORT WARD 1,546,280,259,2012,president
CRAWFORD,TOWN OF CLAYTON WARDS 1-3,477,163,306,2012,president
CRAWFORD,TOWN OF EASTMAN WARDS 1-2,372,181,175,2012,president
CRAWFORD,TOWN OF FREEMAN WARD 1,378,134,239,2012,president
CRAWFORD,TOWN OF HANEY WARD 1,177,58,119,2012,president
CRAWFORD,TOWN OF MARIETTA WARD 1,274,126,144,2012,president
CRAWFORD,TOWN OF PRAIRIE DU CHIEN WARD 1-2,461,212,243,2012,president
CRAWFORD,TOWN OF SCOTT WARD 1,249,86,159,2012,president
CRAWFORD,TOWN OF SENECA WARD 1,437,182,243,2012,president
CRAWFORD,TOWN OF UTICA WARD 1,339,110,223,2012,president
CRAWFORD,TOWN OF WAUZEKA WARD 1-2,210,101,102,2012,president
CRAWFORD,VILLAGE OF BELL CENTER WARD 1,52,17,34,2012,president
CRAWFORD,VILLAGE OF DE SOTO WARD 2,54,20,34,2012,president
CRAWFORD,VILLAGE OF EASTMAN WARD 1,174,85,85,2012,president
CRAWFORD,VILLAGE OF FERRYVILLE WARD 1,104,36,64,2012,president
CRAWFORD,VILLAGE OF GAYS MILLS WARD 1,253,71,174,2012,president
CRAWFORD,VILLAGE OF LYNXVILLE WARD 1,74,36,37,2012,president
CRAWFORD,VILLAGE OF MT. STERLING WARD 1,91,30,61,2012,president
CRAWFORD,VILLAGE OF SOLDIERS GROVE WARD 1,257,90,162,2012,president
CRAWFORD,VILLAGE OF STEUBEN WARD 1,55,17,38,2012,president
CRAWFORD,VILLAGE OF WAUZEKA WARD 1,281,93,188,2012,president
CRAWFORD,CITY OF PRAIRIE DU CHIEN WARD 1,444,177,264,2012,president
CRAWFORD,"CITY OF PRAIRIE DU CHIEN WARDS 2, 7",462,158,296,2012,president
CRAWFORD,CITY OF PRAIRIE DU CHIEN WARD 3,356,145,207,2012,president
CRAWFORD,CITY OF PRAIRIE DU CHIEN WARD 4,380,122,253,2012,president
CRAWFORD,CITY OF PRAIRIE DU CHIEN WARD 5,421,157,262,2012,president
CRAWFORD,CITY OF PRAIRIE DU CHIEN WARD 6,439,180,258,2012,president
DANE,TOWN OF ALBION WARDS 1 - 2,1116,369,732,2012,president
DANE,TOWN OF BERRY WARDS 1-2,778,323,448,2012,president
DANE,TOWN OF BLACK EARTH WARD 1,338,134,201,2012,president
DANE,TOWN OF BLOOMING GROVE WARDS 1 - 3,1143,290,834,2012,president
DANE,TOWN OF BLUE MOUNDS WARD 1,590,252,332,2012,president
DANE,TOWN OF BRISTOL WARDS 1-4,2292,1042,1229,2012,president
DANE,TOWN OF BURKE WARDS 1-4,1990,797,1168,2012,president
DANE,TOWN OF CHRISTIANA WARDS 1-2,752,313,433,2012,president
DANE,"TOWN OF COTTAGE GROVE WARDS 1, 2, 4, 5, 7",1564,615,938,2012,president
DANE,"TOWN OF COTTAGE GROVE WARDS 3, 6",930,388,531,2012,president
DANE,TOWN OF CROSS PLAINS WARDS 1-2,985,417,561,2012,president
DANE,TOWN OF CROSS PLAINS WARD 3,0,0,0,2012,president
DANE,TOWN OF DANE WARD 1,552,268,273,2012,president
DANE,TOWN OF DEERFIELD WARD 1-2,924,383,538,2012,president
DANE,"TOWN OF DUNKIRK WARDS 1,3,5",808,275,523,2012,president
DANE,"TOWN OF DUNKIRK WARDS 2,4,6",450,149,297,2012,president
DANE,TOWN OF DUNN WARDS 1-7,3351,1198,2122,2012,president
DANE,TOWN OF MADISON WARD 1,392,56,323,2012,president
DANE,TOWN OF MADISON WARDS 2 - 9,2169,244,1877,2012,president
DANE,TOWN OF MAZOMANIE WARDS 1-2,683,246,432,2012,president
DANE,TOWN OF MEDINA WARDS 1-2,790,345,434,2012,president
DANE,TOWN OF MIDDLETON WARDS 1- 8,4024,1916,2076,2012,president
DANE,TOWN OF MONTROSE WARDS 1 - 2,699,222,470,2012,president
DANE,TOWN OF OREGON WARDS 1-4,2138,813,1307,2012,president
DANE,TOWN OF PERRY WARD 1,494,170,321,2012,president
DANE,TOWN OF PLEASANT SPRINGS WARDS 1-4,2118,896,1199,2012,president
DANE,TOWN OF PRIMROSE WARD 1,456,136,313,2012,president
DANE,TOWN OF ROXBURY WARD 1-2,1055,444,605,2012,president
DANE,TOWN OF RUTLAND WARDS 1-2,1309,462,834,2012,president
DANE,TOWN OF SPRINGDALE WARD 1-2,1270,534,727,2012,president
DANE,TOWN OF SPRINGFIELD WARDS 1-3,1687,765,914,2012,president
DANE,TOWN OF SUN PRAIRIE WARDS 1-3,1405,541,854,2012,president
DANE,TOWN OF VERMONT WARD 1,582,188,386,2012,president
DANE,TOWN OF VERONA WARD 1,443,204,235,2012,president
DANE,TOWN OF VERONA WARDS 2 - 4,873,325,540,2012,president
DANE,TOWN OF VIENNA WARDS 1-2,910,442,460,2012,president
DANE,TOWN OF WESTPORT WARDS 1 - 5,2804,1221,1566,2012,president
DANE,TOWN OF WINDSOR WARDS 1-2,431,174,249,2012,president
DANE,TOWN OF WINDSOR WARDS 3-5,1288,615,664,2012,president
DANE,TOWN OF WINDSOR WARDS 6-10,2157,796,1340,2012,president
DANE,TOWN OF YORK WARD 1,412,178,230,2012,president
DANE,VILLAGE OF BELLEVILLE WARD 1-2,1061,290,759,2012,president
DANE,VILLAGE OF BLACK EARTH WARDS 1 - 2,775,230,539,2012,president
DANE,VILLAGE OF BLUE MOUNDS WARD 1,490,166,320,2012,president
DANE,VILLAGE OF BROOKLYN WARD 1,518,170,338,2012,president
DANE,VILLAGE OF CAMBRIDGE WARDS 2-3,849,334,505,2012,president
DANE,VILLAGE OF COTTAGE GROVE WARDS 1-9,3638,1334,2271,2012,president
DANE,VILLAGE OF CROSS PLAINS WARDS 1-4,2204,785,1396,2012,president
DANE,VILLAGE OF DANE WARD 1,548,222,323,2012,president
DANE,VILLAGE OF DEERFIELD WARDS 1 - 3,1297,434,840,2012,president
DANE,"VILLAGE OF DEFOREST WARD 1, 3-6",2176,843,1305,2012,president
DANE,VILLAGE OF DEFOREST WARD 2,405,126,277,2012,president
DANE,"VILLAGE OF DEFOREST WARD 7-10, 12",1882,656,1197,2012,president
DANE,VILLAGE OF DEFOREST WARD 11,488,169,313,2012,president
DANE,VILLAGE OF DEFOREST WARD 13,0,0,0,2012,president
DANE,VILLAGE OF MAPLE BLUFF WARDS 1-2,1033,448,576,2012,president
DANE,VILLAGE OF MARSHALL WARDS 1-5,1857,638,1202,2012,president
DANE,VILLAGE OF MAZOMANIE WARDS 1-3,992,301,679,2012,president
DANE,VILLAGE OF MCFARLAND WARDS 1-10,4898,1717,3131,2012,president
DANE,VILLAGE OF MOUNT HOREB WARDS 1-4,1990,696,1265,2012,president
DANE,VILLAGE OF MOUNT HOREB WARDS 5-8,2140,717,1401,2012,president
DANE,"VILLAGE OF OREGON WARD 1, 5, 6 & 11",1888,582,1287,2012,president
DANE,"VILLAGE OF OREGON WARD 2, 3, 4 & 12",1873,604,1243,2012,president
DANE,VILLAGE OF OREGON WARD 7 - 10,1983,739,1218,2012,president
DANE,VILLAGE OF ROCKDALE WARD 1,120,32,86,2012,president
DANE,VILLAGE OF SHOREWOOD HILLS WARDS 1 - 2,1247,195,1040,2012,president
DANE,VILLAGE OF WAUNAKEE WARDS 1 - 5,3667,1531,2120,2012,president
DANE,VILLAGE OF WAUNAKEE WARDS 6 - 11,3640,1671,1939,2012,president
DANE,CITY OF EDGERTON WARD 7,49,16,33,2012,president
DANE,CITY OF FITCHBURG WARD 1 -  4,2645,529,2071,2012,president
DANE,CITY OF FITCHBURG WARD 5 - 9,4342,1431,2871,2012,president
DANE,CITY OF FITCHBURG WARD 10 -13,2265,473,1759,2012,president
DANE,CITY OF FITCHBURG WARD 14,703,216,479,2012,president
DANE,"CITY OF FITCHBURG WARD 15, 18, 19",2325,822,1481,2012,president
DANE,"CITY OF FITCHBURG WARD 16, 17",1212,383,820,2012,president
DANE,CITY OF MADISON WARD 1,1289,377,899,2012,president
DANE,CITY OF MADISON WARD 2,1035,211,811,2012,president
DANE,CITY OF MADISON WARD 3,835,233,590,2012,president
DANE,CITY OF MADISON WARD 4,569,175,386,2012,president
DANE,CITY OF MADISON WARD 5,965,268,686,2012,president
DANE,CITY OF MADISON WARD 6,1672,340,1315,2012,president
DANE,CITY OF MADISON WARD 7,968,309,646,2012,president
DANE,CITY OF MADISON WARD 8,1603,463,1123,2012,president
DANE,CITY OF MADISON WARD 9,1652,439,1188,2012,president
DANE,CITY OF MADISON WARD 10,1476,409,1048,2012,president
DANE,CITY OF MADISON WARD 11,778,121,640,2012,president
DANE,CITY OF MADISON WARD 12,1782,348,1412,2012,president
DANE,CITY OF MADISON WARD 13,547,92,443,2012,president
DANE,CITY OF MADISON WARD 14,470,87,377,2012,president
DANE,CITY OF MADISON WARD 15,1052,151,887,2012,president
DANE,CITY OF MADISON WARD 16,2280,340,1894,2012,president
DANE,CITY OF MADISON WARD 17,805,134,661,2012,president
DANE,CITY OF MADISON WARD 18,856,131,707,2012,president
DANE,CITY OF MADISON WARD 19,649,83,557,2012,president
DANE,CITY OF MADISON WARD 20,268,32,231,2012,president
DANE,CITY OF MADISON WARD 21,892,176,706,2012,president
DANE,CITY OF MADISON WARD 22,1343,317,1011,2012,president
DANE,CITY OF MADISON WARD 23,639,156,477,2012,president
DANE,CITY OF MADISON WARD 24,656,202,447,2012,president
DANE,CITY OF MADISON WARD 25,1923,358,1534,2012,president
DANE,CITY OF MADISON WARD 26,1103,216,877,2012,president
DANE,CITY OF MADISON WARD 27,16,1,15,2012,president
DANE,CITY OF MADISON WARD 28,1162,124,1011,2012,president
DANE,CITY OF MADISON WARD 29,2355,124,2150,2012,president
DANE,CITY OF MADISON WARD 30,991,94,883,2012,president
DANE,CITY OF MADISON WARD 31,1108,159,937,2012,president
DANE,CITY OF MADISON WARD 32,704,114,582,2012,president
DANE,CITY OF MADISON WARD 33,865,108,743,2012,president
DANE,CITY OF MADISON WARD 34,910,127,774,2012,president
DANE,CITY OF MADISON WARD 35,1115,146,948,2012,president
DANE,CITY OF MADISON WARD 36,1157,275,865,2012,president
DANE,CITY OF MADISON WARD 37,1417,225,1169,2012,president
DANE,CITY OF MADISON WARD 38,2453,707,1727,2012,president
DANE,CITY OF MADISON WARD 39,1467,108,1320,2012,president
DANE,CITY OF MADISON WARD 40,2239,101,2085,2012,president
DANE,CITY OF MADISON WARD 41,2372,116,2182,2012,president
DANE,CITY OF MADISON WARD 42,2506,93,2324,2012,president
DANE,CITY OF MADISON WARD 43,392,42,342,2012,president
DANE,CITY OF MADISON WARD 44,1673,102,1527,2012,president
DANE,CITY OF MADISON WARD 45,2504,178,2243,2012,president
DANE,CITY OF MADISON WARD 46,2321,244,2000,2012,president
DANE,CITY OF MADISON WARD 47,1764,491,1215,2012,president
DANE,CITY OF MADISON WARD 48,869,226,620,2012,president
DANE,CITY OF MADISON WARD 49,2039,579,1415,2012,president
DANE,CITY OF MADISON WARD 50,1850,466,1315,2012,president
DANE,CITY OF MADISON WARD 51,1154,214,918,2012,president
DANE,CITY OF MADISON WARD 52,611,101,496,2012,president
DANE,CITY OF MADISON WARD 53,2465,403,1981,2012,president
DANE,CITY OF MADISON WARD 54,638,251,369,2012,president
DANE,CITY OF MADISON WARD 55,2694,786,1831,2012,president
DANE,CITY OF MADISON WARD 56,1982,742,1211,2012,president
DANE,CITY OF MADISON WARD 57,933,250,665,2012,president
DANE,CITY OF MADISON WARD 58,966,216,713,2012,president
DANE,CITY OF MADISON WARD 59,1108,347,733,2012,president
DANE,CITY OF MADISON WARD 60,607,86,503,2012,president
DANE,CITY OF MADISON WARD 61,2254,497,1677,2012,president
DANE,CITY OF MADISON WARD 62,808,86,719,2012,president
DANE,CITY OF MADISON WARD 63,1785,291,1467,2012,president
DANE,CITY OF MADISON WARD 64,1390,161,1199,2012,president
DANE,CITY OF MADISON WARD 65,2451,281,2124,2012,president
DANE,CITY OF MADISON WARD 66,2335,431,1819,2012,president
DANE,CITY OF MADISON WARD 67,928,113,786,2012,president
DANE,CITY OF MADISON WARD 68,1008,93,876,2012,president
DANE,CITY OF MADISON WARD 69,1737,191,1513,2012,president
DANE,CITY OF MADISON WARD 70,1211,243,961,2012,president
DANE,CITY OF MADISON WARD 71,1499,244,1236,2012,president
DANE,CITY OF MADISON WARD 72,626,46,571,2012,president
DANE,CITY OF MADISON WARD 73,717,55,645,2012,president
DANE,CITY OF MADISON WARD 74,527,56,466,2012,president
DANE,CITY OF MADISON WARD 75,1258,233,1005,2012,president
DANE,CITY OF MADISON WARD 76,902,68,818,2012,president
DANE,CITY OF MADISON WARD 77,1708,435,1247,2012,president
DANE,CITY OF MADISON WARD 78,2326,395,1897,2012,president
DANE,CITY OF MADISON WARD 79,2545,416,2099,2012,president
DANE,CITY OF MADISON WARD 80,172,39,132,2012,president
DANE,CITY OF MADISON WARD 81,1533,251,1254,2012,president
DANE,CITY OF MADISON WARD 82,1280,139,1128,2012,president
DANE,CITY OF MADISON WARD 83,1492,241,1238,2012,president
DANE,CITY OF MADISON WARD 84,1658,272,1345,2012,president
DANE,CITY OF MADISON WARD 85,1611,270,1322,2012,president
DANE,CITY OF MADISON WARD 86,1866,302,1543,2012,president
DANE,CITY OF MADISON WARD 87,2052,567,1466,2012,president
DANE,CITY OF MADISON WARD 88,1908,549,1341,2012,president
DANE,CITY OF MADISON WARD 89,1907,454,1422,2012,president
DANE,CITY OF MADISON WARD 90,731,155,567,2012,president
DANE,CITY OF MADISON WARD 91,1428,331,1083,2012,president
DANE,CITY OF MADISON WARD 92,1277,217,1043,2012,president
DANE,CITY OF MADISON WARD 93,303,33,264,2012,president
DANE,CITY OF MADISON WARD 94,815,171,635,2012,president
DANE,CITY OF MADISON WARD 95,1720,355,1339,2012,president
DANE,CITY OF MADISON WARD 96,1442,394,1027,2012,president
DANE,CITY OF MADISON WARD 97,2007,559,1422,2012,president
DANE,CITY OF MADISON WARD 98,2392,692,1660,2012,president
DANE,CITY OF MADISON WARD 99,846,197,631,2012,president
DANE,CITY OF MADISON WARD 100,1786,424,1337,2012,president
DANE,CITY OF MADISON WARD 101,532,108,417,2012,president
DANE,CITY OF MADISON WARD 102,1144,284,848,2012,president
DANE,CITY OF MADISON WARD 103,484,59,419,2012,president
DANE,CITY OF MADISON WARD 104,1782,415,1327,2012,president
DANE,CITY OF MADISON WARD 105,1826,541,1253,2012,president
DANE,CITY OF MADISON WARD 106,1774,818,937,2012,president
DANE,CITY OF MADISON WARD 107,780,256,518,2012,president
DANE,CITY OF MADISON WARD 108,1690,323,1350,2012,president
DANE,CITY OF MADISON WARD 109,1727,478,1225,2012,president
DANE,CITY OF MADISON WARD 110,1150,417,714,2012,president
DANE,CITY OF MADISON WARD 111,1954,827,1105,2012,president
DANE,CITY OF MADISON WARD 112,0,0,0,2012,president
DANE,CITY OF MADISON WARD 113,0,0,0,2012,president
DANE,CITY OF MADISON WARD 114,0,0,0,2012,president
DANE,CITY OF MADISON WARD 115,0,0,0,2012,president
DANE,CITY OF MADISON WARD 116,0,0,0,2012,president
DANE,CITY OF MADISON WARD 117,0,0,0,2012,president
DANE,"CITY OF MIDDLETON WARDS 1-5, 8-9",4555,1337,3169,2012,president
DANE,"CITY OF MIDDLETON WARDS 6-7, 14-18",3798,1037,2701,2012,president
DANE,CITY OF MIDDLETON WARDS 10-13,3219,881,2300,2012,president
DANE,CITY OF MIDDLETON WARD 19,0,0,0,2012,president
DANE,CITY OF MONONA WARDS 1-5,2871,704,2136,2012,president
DANE,CITY OF MONONA WARDS 6-10,2609,582,1983,2012,president
DANE,CITY OF STOUGHTON WARDS 1 - 2,1850,553,1282,2012,president
DANE,CITY OF STOUGHTON WARDS 3 - 4,1732,457,1257,2012,president
DANE,CITY OF STOUGHTON WARDS 5 - 6,1790,488,1279,2012,president
DANE,CITY OF STOUGHTON WARDS 7 - 8,1812,658,1141,2012,president
DANE,CITY OF SUN PRAIRIE WARDS 1-5,4097,1377,2685,2012,president
DANE,CITY OF SUN PRAIRIE WARDS 6-9,4203,1504,2650,2012,president
DANE,CITY OF SUN PRAIRIE WARDS 10-14,3786,1151,2582,2012,president
DANE,CITY OF SUN PRAIRIE WARDS 15-19,4060,1792,2226,2012,president
DANE,"CITY OF VERONA WARDS 1, 5",1183,468,706,2012,president
DANE,"CITY OF VERONA WARDS 2,3,4",2191,774,1394,2012,president
DANE,CITY OF VERONA WARDS 6-9,3475,1248,2178,2012,president
DODGE,TOWN OF ASHIPPUN WARDS 1-4,1569,1147,412,2012,president
DODGE,"TOWN OF BEAVER DAM WARDS 1-4, 7-11",1241,608,623,2012,president
DODGE,TOWN OF BEAVER DAM WARDS 5-6,919,458,450,2012,president
DODGE,TOWN OF BURNETT WARDS 1-2,549,311,232,2012,president
DODGE,TOWN OF CALAMUS WARDS 1-2,537,273,258,2012,president
DODGE,TOWN OF CHESTER WARDS 1-2,384,244,135,2012,president
DODGE,TOWN OF CLYMAN WARD 1,436,304,128,2012,president
DODGE,TOWN OF ELBA WARD 1,609,298,308,2012,president
DODGE,TOWN OF EMMET WARDS 1-2,803,559,237,2012,president
DODGE,TOWN OF FOX LAKE WARDS 1-4,697,423,271,2012,president
DODGE,TOWN OF HERMAN WARDS 1 - 2,729,593,129,2012,president
DODGE,TOWN OF HUBBARD WARDS 1-4,1057,667,381,2012,president
DODGE,TOWN OF HUBBARD WARDS 5-6,0,0,0,2012,president
DODGE,TOWN OF HUSTISFORD WARDS 1-2,846,601,238,2012,president
DODGE,TOWN OF LEBANON WARDS 1-2,982,670,306,2012,president
DODGE,TOWN OF LEROY WARDS 1-2,542,382,158,2012,president
DODGE,TOWN OF LOMIRA WARDS 1-2,652,480,166,2012,president
DODGE,TOWN OF LOMIRA WARD 3,3,2,1,2012,president
DODGE,TOWN OF LOWELL WARDS 1-2,287,171,115,2012,president
DODGE,TOWN OF LOWELL WARDS 3-4,328,190,135,2012,president
DODGE,TOWN OF OAK GROVE WARDS 1-2,583,328,251,2012,president
DODGE,TOWN OF OAK GROVE WARDS 3-6,0,0,0,2012,president
DODGE,TOWN OF PORTLAND WARDS 1-2,599,309,282,2012,president
DODGE,TOWN OF RUBICON WARDS 1-3,1365,1046,307,2012,president
DODGE,TOWN OF SHIELDS WARD 1,334,218,112,2012,president
DODGE,"TOWN OF THERESA WARDS 1, 3-7",266,195,67,2012,president
DODGE,TOWN OF THERESA WARD 2,393,292,98,2012,president
DODGE,TOWN OF TRENTON WARDS 1-2,746,469,275,2012,president
DODGE,TOWN OF WESTFORD WARDS 1-2,747,399,343,2012,president
DODGE,TOWN OF WESTFORD WARD 3,12,10,2,2012,president
DODGE,TOWN OF WESTFORD WARD 4,0,0,0,2012,president
DODGE,TOWN OF WILLIAMSTOWN WARDS 1-3,463,342,118,2012,president
DODGE,VILLAGE OF BROWNSVILLE WARD 1,334,229,104,2012,president
DODGE,VILLAGE OF CLYMAN WARD 1,199,94,101,2012,president
DODGE,VILLAGE OF HUSTISFORD WARDS 1-2,610,356,241,2012,president
DODGE,VILLAGE OF IRON RIDGE WARD 1,516,309,197,2012,president
DODGE,VILLAGE OF KEKOSKEE WARD 1,103,58,42,2012,president
DODGE,VILLAGE OF LOMIRA WARDS 1-3,1230,789,428,2012,president
DODGE,VILLAGE OF LOWELL WARD 1,172,93,77,2012,president
DODGE,VILLAGE OF NEOSHO WARD 1,333,237,89,2012,president
DODGE,VILLAGE OF RANDOLPH WARDS 1-2,643,366,273,2012,president
DODGE,VILLAGE OF REESEVILLE WARD 1,323,146,173,2012,president
DODGE,VILLAGE OF THERESA WARDS 1-3,717,454,253,2012,president
DODGE,"CITY OF BEAVER DAM WARDS 1, 3 & 5",1599,583,999,2012,president
DODGE,CITY OF BEAVER DAM WARDS 2 & 6,1122,430,675,2012,president
DODGE,CITY OF BEAVER DAM WARDS 4 & 10,883,320,548,2012,president
DODGE,"CITY OF BEAVER DAM WARDS 7, 12, & 13",1498,540,928,2012,president
DODGE,CITY OF BEAVER DAM WARDS 8 & 14,973,386,577,2012,president
DODGE,CITY OF BEAVER DAM WARDS 9 & 11,1457,655,794,2012,president
DODGE,CITY OF COLUMBUS WARD 9,0,0,0,2012,president
DODGE,CITY OF FOX LAKE WARDS 1-3,738,326,393,2012,president
DODGE,CITY OF HARTFORD WARDS 18-19,0,0,0,2012,president
DODGE,CITY OF HORICON WARDS  1-6,1861,932,907,2012,president
DODGE,CITY OF JUNEAU WARDS 1 - 3,1041,513,505,2012,president
DODGE,CITY OF MAYVILLE WARDS 1 - 7,2594,1469,1087,2012,president
DODGE,CITY OF WATERTOWN WARDS 1 - 2,1386,825,543,2012,president
DODGE,CITY OF WATERTOWN WARDS 3 - 4,1394,825,548,2012,president
DODGE,CITY OF WATERTOWN WARDS 5 - 6,1347,823,497,2012,president
DODGE,CITY OF WATERTOWN WARD 7,375,218,154,2012,president
DODGE,"CITY OF WAUPUN WD 1, 2, 3, 8",1243,611,617,2012,president
DODGE,CITY OF WAUPUN WD 4 - 7,1119,635,474,2012,president
DOOR,TOWN OF BAILEYS HARBOR WARDS 1 & 2,812,341,466,2012,president
DOOR,TOWN OF BRUSSELS WARDS 1 & 2,585,303,275,2012,president
DOOR,TOWN OF CLAY BANKS WARD 1,253,127,124,2012,president
DOOR,"TOWN OF EGG HARBOR WARDS 1, 3",606,253,348,2012,president
DOOR,TOWN OF EGG HARBOR WARD 2,304,139,161,2012,president
DOOR,TOWN OF FORESTVILLE WARDS 1 & 2,582,258,315,2012,president
DOOR,TOWN OF GARDNER WARDS 1 & 2,723,357,359,2012,president
DOOR,TOWN OF GIBRALTAR WARD 1-2,796,360,423,2012,president
DOOR,TOWN OF JACKSONPORT WARDS 1 & 2,527,266,257,2012,president
DOOR,"TOWN OF LIBERTY GROVE WARDS 1, 2 & 3",1437,616,807,2012,president
DOOR,"TOWN OF NASEWAUPEE WARDS 1, 2 & 3",1236,649,574,2012,president
DOOR,"TOWN OF SEVASTOPOL WARDS 1, 2, 3, 4 & 5",1862,960,888,2012,president
DOOR,TOWN OF STURGEON BAY WARDS 1 & 2,523,248,266,2012,president
DOOR,TOWN OF UNION WARD 1,579,326,251,2012,president
DOOR,TOWN OF WASHINGTON WARD 1,590,316,268,2012,president
DOOR,VILLAGE OF EGG HARBOR WARD 1,199,82,117,2012,president
DOOR,VILLAGE OF EPHRAIM WARD 1,249,115,131,2012,president
DOOR,VILLAGE OF FORESTVILLE WARD 1,250,107,139,2012,president
DOOR,VILLAGE OF SISTER BAY WARD 1,635,286,344,2012,president
DOOR,"CITY OF STURGEON BAY WARDS 1 - 6, 22-24",2231,880,1320,2012,president
DOOR,"CITY OF STURGEON BAY WARDS 7 - 10, 18 - 21, 25 - 26",1345,578,749,2012,president
DOOR,"CITY OF STURGEON BAY WARDS 11-17, 28",1347,554,775,2012,president
DOUGLAS,TOWN OF AMNICON WARDS 1 & 2,656,239,403,2012,president
DOUGLAS,TOWN OF BENNETT WARD 1,352,167,177,2012,president
DOUGLAS,TOWN OF BRULE WARDS 1 & 2,408,136,265,2012,president
DOUGLAS,TOWN OF CLOVERLAND WARD 1,131,65,65,2012,president
DOUGLAS,TOWN OF DAIRYLAND WARD 1,111,57,53,2012,president
DOUGLAS,TOWN OF GORDON WARD 1,449,205,238,2012,president
DOUGLAS,TOWN OF HAWTHORNE WARDS 1 & 2,584,256,319,2012,president
DOUGLAS,TOWN OF HIGHLAND WARD 1,192,88,101,2012,president
DOUGLAS,TOWN OF LAKESIDE WARD 1,388,158,223,2012,president
DOUGLAS,TOWN OF MAPLE WARD 1,405,112,284,2012,president
DOUGLAS,TOWN OF OAKLAND WARDS 1 & 2,662,216,437,2012,president
DOUGLAS,TOWN OF PARKLAND WARDS 1 & 2,692,201,483,2012,president
DOUGLAS,"TOWN OF SOLON SPRINGS WARDS 1, 2 & 3",575,253,316,2012,president
