block_2000,ward_2002,pop_2000
550790023004003,Milwaukee - C 2,87
550790022002000,Milwaukee - C 1,67
550790023001001,Milwaukee - C 1,82
550790161001002,Milwaukee - C 292,222
550790161002003,Milwaukee - C 295,0
550790171001009,Milwaukee - C 296,114
550790172001003,Milwaukee - C 296,132
550790170005001,Milwaukee - C 135,118
550790170004000,Milwaukee - C 135,139
550790170004006,Milwaukee - C 138,163
550790170004007,Milwaukee - C 138,145
550790173001001,Milwaukee - C 138,129
550790132001057,Milwaukee - C 64,0
550790132001093,Milwaukee - C 64,0
550790159001003,Milwaukee - C 64,246
550790159002000,Milwaukee - C 291,74
550790158003006,Milwaukee - C 132,326
550790132001104,Milwaukee - C 63,0
550790163004003,Milwaukee - C 133,168
550790163004004,Milwaukee - C 133,83
550790007001008,Milwaukee - C 148,50
550790007001010,Milwaukee - C 148,40
550790006004008,Milwaukee - C 154,213
550790006004012,Milwaukee - C 154,105
550790013001000,Milwaukee - C 21,4
550790078003009,Milwaukee - C 44,181
