block_2010,pop_2010,ward_2002,ward_2011
550790217005018,200,Milwaukee - C 233,Milwaukee - C 316
550790217005019,70,Milwaukee - C 233,Milwaukee - C 316
550790217005020,37,Milwaukee - C 233,Milwaukee - C 316
550790217005021,97,Milwaukee - C 232,Milwaukee - C 315
550790217005022,376,Milwaukee - C 232,Milwaukee - C 315
550790217005023,0,Milwaukee - C 233,Milwaukee - C 316
550790217005024,232,Milwaukee - C 233,Milwaukee - C 316
550790217005025,51,Milwaukee - C 233,Milwaukee - C 316
550790217005026,30,Milwaukee - C 234,Milwaukee - C 317
550790217005027,0,Milwaukee - C 234,Milwaukee - C 317
550790217005028,0,Milwaukee - C 234,Milwaukee - C 317
550790218001000,69,Milwaukee - C 231,Milwaukee - C 313
550790218001001,43,Milwaukee - C 231,Milwaukee - C 313
550790218001002,119,Milwaukee - C 231,Milwaukee - C 313
550790218001003,90,Milwaukee - C 231,Milwaukee - C 313
550790218001004,287,Milwaukee - C 231,Milwaukee - C 313
550790218001005,175,Milwaukee - C 231,Milwaukee - C 313
550790218001006,117,Milwaukee - C 231,Milwaukee - C 313
550790218001007,34,Milwaukee - C 231,Milwaukee - C 313
550790218002000,81,Milwaukee - C 231,Milwaukee - C 313
550790218002001,125,Milwaukee - C 231,Milwaukee - C 313
550790218002002,93,Milwaukee - C 231,Milwaukee - C 313
550790218002003,125,Milwaukee - C 231,Milwaukee - C 313
550790218002004,38,Milwaukee - C 231,Milwaukee - C 313
550790218002005,94,Milwaukee - C 231,Milwaukee - C 313
550790218002006,55,Milwaukee - C 231,Milwaukee - C 313
550790218002007,59,Milwaukee - C 231,Milwaukee - C 313
550790218003000,23,Milwaukee - C 231,Milwaukee - C 313
550790218003001,28,Greenfield - C 18,Greenfield - C 18
550790218003002,39,Milwaukee - C 231,Milwaukee - C 313
550790218003003,18,Milwaukee - C 231,Milwaukee - C 313
550790218003004,14,Milwaukee - C 231,Milwaukee - C 313
550790218003005,49,Milwaukee - C 231,Milwaukee - C 313
550790218003006,69,Milwaukee - C 231,Milwaukee - C 313
550790218003007,82,Milwaukee - C 231,Milwaukee - C 313
550790218003008,29,Milwaukee - C 231,Milwaukee - C 313
550790218003009,23,Milwaukee - C 231,Milwaukee - C 313
550790218003010,15,Milwaukee - C 231,Milwaukee - C 313
550790218003011,47,Milwaukee - C 231,Milwaukee - C 313
550790218003012,76,Milwaukee - C 231,Milwaukee - C 313
550790218003013,66,Milwaukee - C 231,Milwaukee - C 313
550790218003014,41,Milwaukee - C 231,Milwaukee - C 313
550790301001000,11,Bayside - V 3,Bayside - V 2
550790301001001,30,Bayside - V 3,Bayside - V 2
550790301001002,46,Bayside - V 3,Bayside - V 2
550790301001003,31,Bayside - V 2,Bayside - V 2
550790301001004,0,Bayside - V 2,Bayside - V 2
550790301001005,41,Bayside - V 2,Bayside - V 2
550790301001006,19,Bayside - V 2,Bayside - V 1
550790301001007,39,Bayside - V 2,Bayside - V 3
550790301001008,58,Bayside - V 2,Bayside - V 3
550790301001009,35,Bayside - V 2,Bayside - V 1
550790301001010,46,Bayside - V 2,Bayside - V 1
550790301001011,52,Bayside - V 2,Bayside - V 1
550790301001012,22,Bayside - V 2,Bayside - V 1
550790301001013,43,Bayside - V 2,Bayside - V 1
550790301001014,31,Bayside - V 2,Bayside - V 1
550790301001015,32,Bayside - V 2,Bayside - V 1
550790301001016,32,Bayside - V 2,Bayside - V 1
550790301001017,8,Bayside - V 2,Bayside - V 1
550790301001018,23,Bayside - V 2,Bayside - V 1B
550790301001019,78,Bayside - V 2,Bayside - V 1
550790301001020,72,Bayside - V 2,Bayside - V 2
550790301001021,40,Bayside - V 3,Bayside - V 2
550790301001022,29,Bayside - V 2,Bayside - V 2
550790301001023,34,Bayside - V 2,Bayside - V 1
550790301001024,49,Bayside - V 2,Bayside - V 1
550790301001025,23,Bayside - V 2,Bayside - V 1
550790301001026,21,Bayside - V 2,Bayside - V 1B
550790301001027,5,Bayside - V 2,Bayside - V 1
550790301001028,10,Bayside - V 3,Bayside - V 2
550790301001029,67,Bayside - V 3,Bayside - V 2
550790301001030,31,Bayside - V 3,Bayside - V 2
550790301001031,0,Bayside - V 3,Bayside - V 2
550790301001032,40,Bayside - V 3,Bayside - V 2
550790301001033,20,Bayside - V 3,Bayside - V 2
550790301001034,88,Bayside - V 3,Bayside - V 2
550790301001035,25,Bayside - V 3,Bayside - V 2
550790301001036,29,Bayside - V 3,Bayside - V 2
550790301001037,26,Bayside - V 3,Bayside - V 2
550790301001038,23,Bayside - V 3,Bayside - V 2
550790301002000,0,NA,NA
550790301002001,0,Bayside - V 7,NA
550790301002002,242,Bayside - V 7,Bayside - V 5
550790301002003,30,Bayside - V 7,Bayside - V 5
550790301002004,47,Bayside - V 7,Bayside - V 5
550790301002005,17,Bayside - V 7,Bayside - V 5
550790301002006,10,Bayside - V 7,Bayside - V 5
550790301002007,50,Bayside - V 7,Bayside - V 5
550790301002008,56,Bayside - V 7,Bayside - V 5
550790301002009,5,Bayside - V 3,Bayside - V 5
550790301002010,0,Bayside - V 3,Bayside - V 5
550790301002011,42,Bayside - V 3,Bayside - V 5
550790301002012,34,Bayside - V 3,Bayside - V 5
550790301002013,36,Bayside - V 3,Bayside - V 5
550790301002014,36,Bayside - V 3,Bayside - V 5
550790301002015,19,Bayside - V 3,Bayside - V 5
550790301002016,27,Bayside - V 3,Bayside - V 5
550790301002017,32,Bayside - V 3,Bayside - V 5
550790301002018,37,Bayside - V 3,Bayside - V 5
550790301002019,40,Bayside - V 3,Bayside - V 5
550790301002020,16,Bayside - V 3,Bayside - V 5
550790301002021,36,Bayside - V 3,Bayside - V 5
550790301002022,0,Bayside - V 3,Bayside - V 5
550790301002023,5,Bayside - V 3,Bayside - V 5
550790301002024,19,Bayside - V 3,Bayside - V 5
550790301002025,0,Bayside - V 7,Bayside - V 5
550790301002026,29,Bayside - V 7,Bayside - V 5
550790301002027,30,Bayside - V 7,Bayside - V 5
550790301002028,23,Bayside - V 7,Bayside - V 5
550790301002029,29,Bayside - V 7,Bayside - V 5
550790301002030,0,Bayside - V 7,Bayside - V 5
550790301002031,0,Bayside - V 7,Bayside - V 5
550790301002032,26,Bayside - V 7,Bayside - V 5
550790301003000,539,Bayside - V 5,Bayside - V 4
550790301003001,16,Bayside - V 7,Bayside - V 4
550790301003002,42,Bayside - V 5,Bayside - V 4
550790301003003,22,Bayside - V 5,Bayside - V 4
550790301003004,41,Bayside - V 5,Bayside - V 4
550790301003005,101,Bayside - V 4,Bayside - V 4
550790301003006,14,Bayside - V 5,Bayside - V 4
550790301003007,0,Bayside - V 5,Bayside - V 4
550790301003008,32,Bayside - V 5,Bayside - V 4
550790301003009,37,Bayside - V 4,Bayside - V 3
550790301003010,20,Bayside - V 4,Bayside - V 3
550790301003011,195,Bayside - V 4,Bayside - V 3
550790301003012,49,Bayside - V 4,Bayside - V 3
550790301003013,31,Bayside - V 4,Bayside - V 3B
550790301003014,33,Bayside - V 4,Bayside - V 3
550790301003015,17,Bayside - V 4,Bayside - V 3
550790301003016,88,Bayside - V 4,Bayside - V 3
550790301003017,23,Bayside - V 4,Bayside - V 3B
550790301003018,12,Bayside - V 4,Bayside - V 3
550790301003019,0,Bayside - V 4,Bayside - V 3
550790301003020,0,Bayside - V 4,Bayside - V 3
550790301003021,399,Bayside - V 1,Bayside - V 1
550790301003022,0,Bayside - V 1,Bayside - V 1
550790301003023,87,Bayside - V 1,Bayside - V 3
550790301003024,0,Bayside - V 1,Bayside - V 1B
550790301003025,16,Bayside - V 1,Bayside - V 1
550790301003026,14,Bayside - V 1,Bayside - V 1
550790301003027,0,Bayside - V 5,Bayside - V 4
550790301003028,95,Bayside - V 4,Bayside - V 4
550790301003029,56,Bayside - V 5,Bayside - V 4
550790301003030,37,Bayside - V 5,Bayside - V 4
550790301003031,0,Bayside - V 1,Bayside - V 1B
550790301003032,0,Bayside - V 1,Bayside - V 1B
550790301003033,2,Bayside - V 1,Bayside - V 3
550790351001000,194,Fox Point - V 1,Fox Point - V 1
550790351001001,54,Fox Point - V 1,Fox Point - V 1
550790351001002,44,Fox Point - V 1,Fox Point - V 1
550790351001003,15,Fox Point - V 1,Fox Point - V 1
550790351001004,101,Fox Point - V 1,Fox Point - V 1
550790351001005,31,Fox Point - V 1,Fox Point - V 1
550790351001006,20,Fox Point - V 1,Fox Point - V 1
550790351001007,2,Fox Point - V 1,Fox Point - V 1
550790351001008,50,Fox Point - V 1,Fox Point - V 1
550790351001009,16,Fox Point - V 1,Fox Point - V 1
550790351001010,59,Fox Point - V 1,Fox Point - V 1
550790351001011,61,Fox Point - V 1,Fox Point - V 1
550790351002000,5,Fox Point - V 2,Fox Point - V 2
550790351002001,5,Fox Point - V 2,Fox Point - V 2
550790351002002,15,Fox Point - V 2,Fox Point - V 2
550790351002003,35,Fox Point - V 2,Fox Point - V 2
550790351002004,36,Fox Point - V 2,Fox Point - V 2
550790351002005,34,Fox Point - V 2,Fox Point - V 2
550790351002006,55,Fox Point - V 2,Fox Point - V 2
550790351002007,88,Fox Point - V 2,Fox Point - V 2
550790351002008,32,Fox Point - V 2,Fox Point - V 2
550790351002009,0,Fox Point - V 2,Fox Point - V 2
550790351002010,0,Fox Point - V 2,Fox Point - V 2
550790351002011,0,Fox Point - V 2,Fox Point - V 2
550790351002012,147,Fox Point - V 2,Fox Point - V 2
550790351002013,65,Fox Point - V 2,Fox Point - V 2
550790351002014,44,Fox Point - V 2,Fox Point - V 2
550790351002015,27,Fox Point - V 2,Fox Point - V 2
550790351002016,50,Fox Point - V 2,Fox Point - V 2
550790351002017,52,Fox Point - V 2,Fox Point - V 2
550790351002018,32,Fox Point - V 2,Fox Point - V 2
550790351002019,33,Fox Point - V 2,Fox Point - V 2
550790351002020,41,Fox Point - V 2,Fox Point - V 2
550790351002021,0,Fox Point - V 2,Fox Point - V 3
550790351003000,0,NA,NA
550790351003001,0,NA,NA
550790351003002,3,Fox Point - V 3,Fox Point - V 3
550790351003003,4,Fox Point - V 3,Fox Point - V 3
550790351003004,298,Fox Point - V 3,Fox Point - V 3
550790351003005,0,Fox Point - V 3,Fox Point - V 3
550790351003006,19,Fox Point - V 3,Fox Point - V 3
550790351003007,24,Fox Point - V 3,Fox Point - V 3
550790351003008,26,Fox Point - V 3,Fox Point - V 3
550790351003009,50,Fox Point - V 3,Fox Point - V 3
550790351003010,2,Fox Point - V 3,Fox Point - V 3
550790351003011,103,Fox Point - V 3,Fox Point - V 3
550790351003012,29,Fox Point - V 3,Fox Point - V 3
550790351003013,85,Fox Point - V 3,Fox Point - V 3
550790351003014,0,Fox Point - V 3,Fox Point - V 3
550790351003015,38,Fox Point - V 3,Fox Point - V 3
550790351003016,22,Fox Point - V 3,Fox Point - V 3
550790351003017,41,Fox Point - V 3,Fox Point - V 3
550790351003018,70,Fox Point - V 3,Fox Point - V 3
550790352001000,79,Fox Point - V 9,Fox Point - V 9
550790352001001,86,Fox Point - V 9,Fox Point - V 9
550790352001002,6,Fox Point - V 9,Fox Point - V 9
550790352001003,46,Fox Point - V 9,Fox Point - V 9
550790352001004,243,Fox Point - V 9,Fox Point - V 9
550790352001005,9,Fox Point - V 9,Fox Point - V 9
550790352001006,12,Fox Point - V 8,Fox Point - V 8
550790352001007,58,Fox Point - V 9,Fox Point - V 9
550790352001008,85,Fox Point - V 9,Fox Point - V 9
550790352001009,45,Fox Point - V 9,Fox Point - V 9
550790352001010,12,Fox Point - V 9,Fox Point - V 9
550790352001011,41,Fox Point - V 8,Fox Point - V 8
550790352001012,60,Fox Point - V 8,Fox Point - V 8
550790352001013,448,Fox Point - V 8,Fox Point - V 8
550790352001014,1,Fox Point - V 8,Fox Point - V 8
550790352001015,42,Fox Point - V 8,Fox Point - V 8
550790352001016,0,Fox Point - V 8,Fox Point - V 8
550790352001017,0,Fox Point - V 8,Fox Point - V 8
550790352001018,25,Fox Point - V 9,Fox Point - V 9
550790352001019,26,Fox Point - V 9,Fox Point - V 9
550790352001020,56,Fox Point - V 9,Fox Point - V 9
550790352001021,7,Fox Point - V 9,Fox Point - V 9
550790352001022,4,Fox Point - V 8,Fox Point - V 8
550790352002000,104,Fox Point - V 7,Fox Point - V 7
550790352002001,92,Fox Point - V 7,Fox Point - V 7
550790352002002,0,Fox Point - V 7,Fox Point - V 7
550790352002003,70,Fox Point - V 8,Fox Point - V 7
550790352002004,97,Fox Point - V 8,Fox Point - V 8
550790352002005,30,Fox Point - V 7,Fox Point - V 7
550790352002006,0,Fox Point - V 8,Fox Point - V 8
550790352002007,71,Fox Point - V 7,Fox Point - V 7
550790352002008,28,Fox Point - V 7,Fox Point - V 7
550790352002009,89,Fox Point - V 8,Fox Point - V 8
550790352002010,60,Fox Point - V 7,Fox Point - V 7
550790352002011,72,Fox Point - V 7,Fox Point - V 7
550790352002012,0,Fox Point - V 7,Fox Point - V 7
550790352002013,74,Fox Point - V 7,Fox Point - V 7
550790352002014,0,Fox Point - V 7,Fox Point - V 7
550790352002015,52,Fox Point - V 7,Fox Point - V 7
550790352002016,4,Fox Point - V 7,Fox Point - V 7
550790352002017,63,Fox Point - V 7,Fox Point - V 7
550790352002018,39,Fox Point - V 7,Fox Point - V 7
550790352002019,38,Fox Point - V 7,Fox Point - V 7
550790352003000,7,Fox Point - V 6,Fox Point - V 6
550790352003001,28,Fox Point - V 6,Fox Point - V 6
550790352003002,46,Fox Point - V 6,Fox Point - V 6
550790352003003,49,Fox Point - V 6,Fox Point - V 6
550790352003004,81,Fox Point - V 6,Fox Point - V 6
550790352003005,114,Fox Point - V 6,Fox Point - V 6
550790352003006,28,Fox Point - V 6,Fox Point - V 6
550790352003007,53,Fox Point - V 6,Fox Point - V 6
550790352003008,40,Fox Point - V 6,Fox Point - V 6
550790352003009,76,Fox Point - V 6,Fox Point - V 6
550790352003010,8,Fox Point - V 5,Fox Point - V 5
550790352003011,26,Fox Point - V 5,Fox Point - V 5
550790352003012,85,Fox Point - V 5,Fox Point - V 5
550790352003013,105,Fox Point - V 5,Fox Point - V 5
550790352003014,14,Fox Point - V 6,Fox Point - V 6
550790352003015,0,Fox Point - V 6,Fox Point - V 6
550790352003016,52,Fox Point - V 5,Fox Point - V 5
550790352003017,0,Fox Point - V 5,Glendale - C 9
550790352003018,23,Fox Point - V 5,Fox Point - V 5
550790352003019,67,Fox Point - V 5,Fox Point - V 5
550790352003020,16,Fox Point - V 5,Fox Point - V 5
550790352003021,44,Fox Point - V 5,Fox Point - V 5
550790352003022,108,Fox Point - V 5,Fox Point - V 5
550790352003023,99,Fox Point - V 5,Fox Point - V 5
550790352003024,87,Fox Point - V 5,Fox Point - V 5
550790352004000,0,Fox Point - V 4,Fox Point - V 4
550790352004001,36,Fox Point - V 5,Fox Point - V 5
550790352004002,0,Fox Point - V 5,Fox Point - V 5
550790352004003,75,Fox Point - V 4,Fox Point - V 4
550790352004004,7,Fox Point - V 4,Fox Point - V 4
550790352004005,63,Fox Point - V 4,Fox Point - V 4
550790352004006,31,Fox Point - V 4,Fox Point - V 4
550790352004007,64,Fox Point - V 4,Fox Point - V 4
550790352004008,52,Fox Point - V 4,Fox Point - V 4
550790352004009,10,Fox Point - V 4,Fox Point - V 4
550790352004010,37,Fox Point - V 4,Fox Point - V 4
550790352004011,1,Fox Point - V 4,Fox Point - V 4
550790352004012,43,Fox Point - V 4,Fox Point - V 4
550790352004013,65,Fox Point - V 4,Fox Point - V 4
550790352004014,56,Fox Point - V 4,Fox Point - V 4
550790352004015,21,Fox Point - V 4,Fox Point - V 4
550790352004016,218,Fox Point - V 4,Fox Point - V 4
550790352004017,9,Fox Point - V 4,Fox Point - V 4
550790352004018,17,Fox Point - V 4,Fox Point - V 4
550790401001000,136,River Hills - V 3,River Hills - V 3
550790401001001,202,River Hills - V 3,River Hills - V 3
550790401001002,31,River Hills - V 3,River Hills - V 3
550790401001003,94,River Hills - V 3,River Hills - V 3
550790401001004,2,River Hills - V 3,River Hills - V 3
550790401001005,34,River Hills - V 3,River Hills - V 3
550790401001006,0,River Hills - V 3,River Hills - V 3
550790401001007,0,River Hills - V 3,River Hills - V 3
550790401001008,50,River Hills - V 2,River Hills - V 2
550790401001009,41,River Hills - V 2,River Hills - V 2
550790401001010,72,River Hills - V 3,River Hills - V 3
550790401001011,76,River Hills - V 3,River Hills - V 3
550790401001012,32,River Hills - V 3,River Hills - V 3
550790401001013,26,River Hills - V 3,River Hills - V 3
550790401001014,31,River Hills - V 2,River Hills - V 2
550790401001015,26,River Hills - V 2,River Hills - V 2
550790401001016,23,River Hills - V 2,River Hills - V 2
550790401001017,100,River Hills - V 2,River Hills - V 2
550790401001018,27,River Hills - V 2,River Hills - V 2
550790401001019,35,River Hills - V 2,River Hills - V 2
550790401001020,0,River Hills - V 2,River Hills - V 2
550790401001021,0,River Hills - V 2,River Hills - V 2
550790401001022,84,River Hills - V 2,River Hills - V 2
550790401001023,0,River Hills - V 2,River Hills - V 2
550790401001024,4,River Hills - V 2,River Hills - V 2
550790401001025,0,River Hills - V 2,River Hills - V 2
550790401001026,6,River Hills - V 2,River Hills - V 2
550790401001027,13,River Hills - V 2,River Hills - V 2
550790401001028,56,River Hills - V 2,River Hills - V 2
550790401001029,7,River Hills - V 2,River Hills - V 2
550790401001030,26,River Hills - V 2,River Hills - V 2
550790401001031,45,River Hills - V 2,River Hills - V 2
550790401001032,57,River Hills - V 2,River Hills - V 2
550790401001033,2,River Hills - V 2,River Hills - V 2
550790401001034,0,River Hills - V 2,River Hills - V 2
550790401001035,2,River Hills - V 1,River Hills - V 1
550790401001036,0,River Hills - V 1,River Hills - V 1
550790401001037,0,River Hills - V 1,River Hills - V 1
550790401001038,12,River Hills - V 1,River Hills - V 1
550790401001039,81,River Hills - V 1,River Hills - V 1
550790401001040,0,River Hills - V 1,River Hills - V 1
550790401001041,0,River Hills - V 1,River Hills - V 1
550790401001042,18,River Hills - V 1,River Hills - V 1
550790401001043,50,River Hills - V 1,River Hills - V 1
550790401001044,7,River Hills - V 2,River Hills - V 2
550790401001045,39,River Hills - V 2,River Hills - V 2
550790401001046,0,River Hills - V 2,River Hills - V 2
550790401001047,43,River Hills - V 1,River Hills - V 1
550790401001048,0,River Hills - V 1,River Hills - V 1
550790401001049,7,River Hills - V 1,River Hills - V 1
550790401001050,0,River Hills - V 3,River Hills - V 3
550790401001051,0,River Hills - V 1,River Hills - V 1
550790501011000,82,Brown Deer - V 1,Brown Deer - V 2
550790501011001,22,Brown Deer - V 1,Brown Deer - V 2
550790501011002,40,Brown Deer - V 1,Brown Deer - V 2
550790501011003,25,Brown Deer - V 1,Brown Deer - V 2
550790501011004,40,Brown Deer - V 1,Brown Deer - V 2
550790501011005,103,Brown Deer - V 1,Brown Deer - V 2
550790501011006,18,Brown Deer - V 1,Brown Deer - V 2
550790501011007,17,Brown Deer - V 1,Brown Deer - V 2
550790501011008,41,Brown Deer - V 1,Brown Deer - V 2
550790501011009,755,Brown Deer - V 4,Brown Deer - V 3
550790501011010,0,Brown Deer - V 4,Brown Deer - V 3
550790501011011,30,Brown Deer - V 4,Brown Deer - V 3
550790501011012,81,Brown Deer - V 4,Brown Deer - V 3
550790501011013,41,Brown Deer - V 1,Brown Deer - V 2
550790501011014,106,Brown Deer - V 1,Brown Deer - V 2
550790501011015,0,Brown Deer - V 4,Brown Deer - V 3
550790501011016,32,Brown Deer - V 4,Brown Deer - V 3
550790501011017,65,Brown Deer - V 1,Brown Deer - V 2
550790501011018,48,Brown Deer - V 1,Brown Deer - V 2
550790501011019,47,Brown Deer - V 1,Brown Deer - V 2
550790501011020,0,Brown Deer - V 4,Brown Deer - V 3
550790501011021,7,Brown Deer - V 4,Brown Deer - V 3
550790501011022,63,Brown Deer - V 4,Brown Deer - V 3
550790501011023,0,Brown Deer - V 4,Brown Deer - V 3
550790501011024,0,Brown Deer - V 4,Brown Deer - V 3
550790501012000,57,Brown Deer - V 1,Brown Deer - V 2
550790501012001,35,Brown Deer - V 1,Brown Deer - V 2
550790501012002,35,Brown Deer - V 1,Brown Deer - V 2
550790501012003,58,Brown Deer - V 1,Brown Deer - V 2
550790501012004,54,Brown Deer - V 1,Brown Deer - V 2
550790501012005,63,Brown Deer - V 1,Brown Deer - V 2
550790501012006,102,Brown Deer - V 2,Brown Deer - V 2
550790501012007,46,Brown Deer - V 2,Brown Deer - V 2
550790501012008,58,Brown Deer - V 2,Brown Deer - V 2
550790501012009,71,Brown Deer - V 2,Brown Deer - V 2
550790501012010,75,Brown Deer - V 2,Brown Deer - V 2
550790501012011,63,Brown Deer - V 2,Brown Deer - V 2
550790501012012,0,Brown Deer - V 2,Brown Deer - V 2
550790501013000,73,Brown Deer - V 8,Brown Deer - V 6
550790501013001,71,Brown Deer - V 8,Brown Deer - V 6
550790501013002,48,Brown Deer - V 8,Brown Deer - V 6
550790501013003,51,Brown Deer - V 8,Brown Deer - V 6
